157.55.39.49 bot - "2024-02-08 00:02:02" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/issue/view/11 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
216.244.66.237 bot - "2024-02-08 02:51:44" http://jurnal.untag-banyuwangi.ac.id/index.php/kartasis/article/view/31 200 "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
157.55.39.55 bot - "2024-02-08 02:53:58" http://jurnal.untag-banyuwangi.ac.id/index.php/kartasis/article/view/25 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.6 bot - "2024-02-08 03:05:07" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/issue/view/18 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.85 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
47.128.111.182 bot - "2024-02-08 03:41:32" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/44/16/183 200 "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
66.249.79.4 bot - "2024-02-08 03:50:05" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/article/download/50/25/193 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.85 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
47.128.111.212 bot - "2024-02-08 03:50:32" http://jurnal.untag-banyuwangi.ac.id/index.php/kartasis/article/download/29/43/211 200 "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
40.77.189.67 bot - "2024-02-08 04:04:00" http://jurnal.untag-banyuwangi.ac.id/index.php/kartasis/article/download/25/45/213 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/100.0.4896.127 Safari/537.36"
66.249.79.100 bot - "2024-02-08 04:05:37" http://jurnal.untag-banyuwangi.ac.id/index.php/Englishteaching/article/download/71/46/214 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.85 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
207.46.13.17 bot - "2024-02-08 04:06:56" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/article/view/99 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
47.128.40.172 bot - "2024-02-08 04:18:33" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/article/download/70/52/220 200 "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
47.128.53.15 bot - "2024-02-08 04:22:33" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/download/83/59/227 200 "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
66.249.79.4 bot - "2024-02-08 04:35:38" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/article/view/96 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.85 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.55 bot - "2024-02-08 04:46:19" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/141 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.189.210 bot - "2024-02-08 05:03:39" http://jurnal.untag-banyuwangi.ac.id/index.php/kartasis/article/download/24/41/209 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/100.0.4896.127 Safari/537.36"
47.128.124.192 bot - "2024-02-08 05:06:18" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/download/87/63/231 200 "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
207.46.13.14 bot - "2024-02-08 05:06:41" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/154 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.4 bot - "2024-02-08 05:08:39" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/download/10/9/176 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
103.130.166.234 - - "2024-02-08 05:10:55" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/article/view/70 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
103.130.166.234 - - "2024-02-08 05:11:01" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/article/download/70/52/220 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
103.130.166.234 - - "2024-02-08 05:12:12" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/article/download/70/52/220 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
103.130.166.234 - - "2024-02-08 05:12:17" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/article/view/70 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
66.249.79.5 bot - "2024-02-08 05:54:31" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/article/download/98/70/270 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.102 bot - "2024-02-08 05:57:41" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/download/156/124/462 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.102 bot - "2024-02-08 06:16:28" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/view/45 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.102 bot - "2024-02-08 06:18:40" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/article/view/96 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
52.167.144.195 bot - "2024-02-08 06:22:55" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/article/view/70 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
182.1.160.47 - - "2024-02-08 06:36:27" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/view/43 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1"
182.1.160.47 - - "2024-02-08 06:36:28" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/view/43 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1"
66.249.79.100 bot - "2024-02-08 06:43:19" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.4 bot - "2024-02-08 06:49:29" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/download/83/59/227 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.4 bot - "2024-02-08 06:52:02" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/article/download/115/86/334 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
207.46.13.130 bot - "2024-02-08 07:00:31" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.238 bot - "2024-02-08 07:10:58" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/131 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.5 bot - "2024-02-08 07:20:05" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/145 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.4 bot - "2024-02-08 07:27:48" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/issue/view/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
207.46.13.6 bot - "2024-02-08 07:27:55" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/article/view/113 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
125.166.118.58 - - "2024-02-08 07:28:31" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/index 200 "Mozilla/5.0 (Linux; Android 10; CPH2127) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
110.50.81.203 - - "2024-02-08 07:28:33" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/index 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
125.166.118.58 - - "2024-02-08 07:28:42" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/article/download/42/29/197 200 "Mozilla/5.0 (Linux; Android 10; CPH2127) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
125.166.118.58 - - "2024-02-08 07:29:04" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/index 200 "Mozilla/5.0 (Linux; Android 10; CPH2127) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
125.166.118.58 - - "2024-02-08 07:29:20" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/article/download/41/26/194 200 "Mozilla/5.0 (Linux; Android 10; CPH2127) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
125.166.118.58 - - "2024-02-08 07:29:33" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/index 200 "Mozilla/5.0 (Linux; Android 10; CPH2127) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36"
