40.77.167.54 bot - "2024-03-09 00:22:31" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.68.34 bot - "2024-03-09 00:51:17" http://jurnal.untag-banyuwangi.ac.id/index.php/Englishteaching/article/download/75/50/218 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.3 bot - "2024-03-09 00:52:15" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.34 bot - "2024-03-09 01:00:21" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/issue/view/1 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.3 bot - "2024-03-09 01:01:55" http://jurnal.untag-banyuwangi.ac.id/index.php/Englishteaching/article/download/75/50/218 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
114.119.138.37 bot - "2024-03-09 01:02:20" http://jurnal.untag-banyuwangi.ac.id/index.php/bioeducatiajournal/article/download/35/3/160 200 "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
66.249.79.1 bot - "2024-03-09 01:02:39" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/issue/view/38 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.35 bot - "2024-03-09 01:08:29" http://jurnal.untag-banyuwangi.ac.id/index.php/Englishteaching/issue/view/17 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 01:23:20" http://jurnal.untag-banyuwangi.ac.id/index.php/Englishteaching/issue/view/17 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.34 bot - "2024-03-09 01:28:35" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/issue/view/13 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
157.55.39.52 bot - "2024-03-09 01:32:50" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/article/view/50 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.3 bot - "2024-03-09 01:33:47" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/issue/view/1 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.35 bot - "2024-03-09 01:40:12" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/issue/view/38 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 01:45:11" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/issue/view/13 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.35 bot - "2024-03-09 01:49:24" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/issue/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.34 bot - "2024-03-09 01:50:34" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/48/14/181 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 01:59:15" http://jurnal.untag-banyuwangi.ac.id/index.php/bioeducatiajournal/issue/view/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
52.167.144.223 bot - "2024-03-09 02:01:00" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/article/view/52 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.2 bot - "2024-03-09 02:13:46" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/issue/view/12 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.36 bot - "2024-03-09 02:18:04" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/download/5/13/180 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
40.77.167.30 bot - "2024-03-09 02:28:41" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/article/view/53 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
47.128.98.107 bot - "2024-03-09 02:42:23" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/article/download/37/28/196 200 "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
66.249.68.35 bot - "2024-03-09 02:45:46" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/article/view/40 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
52.167.144.210 bot - "2024-03-09 02:57:36" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/issue/view/13 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.68.34 bot - "2024-03-09 03:26:53" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/5 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 04:00:25" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/141 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 04:21:29" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/article/download/127/99/379 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.68.35 bot - "2024-03-09 05:07:03" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/download/10/9/176 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.3 bot - "2024-03-09 05:23:17" http://jurnal.untag-banyuwangi.ac.id/index.php/j-tech/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 05:41:17" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/issue/view/31 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.34 bot - "2024-03-09 05:44:21" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.2 bot - "2024-03-09 06:15:50" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/issue/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.2 bot - "2024-03-09 06:16:20" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.35 bot - "2024-03-09 06:16:46" http://jurnal.untag-banyuwangi.ac.id/index.php/j-tech/issue/view/34 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.35 bot - "2024-03-09 06:22:03" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/issue/view/29 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.34 bot - "2024-03-09 06:23:38" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 06:29:19" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/issue/view/1 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.34 bot - "2024-03-09 06:32:45" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/issue/view/12 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.34 bot - "2024-03-09 06:37:46" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/issue/view/1 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 06:39:34" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/issue/view/29 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.3 bot - "2024-03-09 06:53:17" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/download/204/159/564 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.68.35 bot - "2024-03-09 06:56:56" http://jurnal.untag-banyuwangi.ac.id/index.php/bioeducatiajournal/issue/view/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 06:58:06" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/issue/view/38 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
40.77.190.35 bot - "2024-03-09 07:02:51" http://jurnal.untag-banyuwangi.ac.id/index.php/bioeducatiajournal/article/download/33/4/161 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/112.0.0.0 Safari/537.36"
66.249.68.34 bot - "2024-03-09 07:07:51" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/issue/view/38 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.35 bot - "2024-03-09 07:11:12" http://jurnal.untag-banyuwangi.ac.id/index.php/Englishteaching/issue/view/17 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 07:17:33" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/issue/view/12 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.68.34 bot - "2024-03-09 07:23:16" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/issue/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 07:26:02" http://jurnal.untag-banyuwangi.ac.id/index.php/j-tech/issue/view/34 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.1 bot - "2024-03-09 07:26:18" http://jurnal.untag-banyuwangi.ac.id/index.php/bioeducatiajournal/issue/view/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.3 bot - "2024-03-09 07:35:27" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/issue/view/13 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.2 bot - "2024-03-09 07:40:46" http://jurnal.untag-banyuwangi.ac.id/index.php/Englishteaching/issue/view/17 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
40.77.190.153 bot - "2024-03-09 07:46:50" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/43/19/186 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/112.0.0.0 Safari/537.36"
66.249.68.34 bot - "2024-03-09 07:48:06" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/issue/view/13 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
207.46.13.107 bot - "2024-03-09 08:17:40" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/view/204 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.23 bot - "2024-03-09 08:46:54" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/view/203 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.23 bot - "2024-03-09 08:47:54" http://jurnal.untag-banyuwangi.ac.id/index.php/j-tech/article/view/176 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.61 bot - "2024-03-09 08:53:05" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/view/200 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.206 bot - "2024-03-09 09:06:41" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/article/view/41 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.3 bot - "2024-03-09 09:10:19" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
52.167.144.185 bot - "2024-03-09 09:14:07" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.1 bot - "2024-03-09 09:19:08" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/issue/view/1 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
40.77.167.60 bot - "2024-03-09 09:28:09" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/view/199 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.79.2 bot - "2024-03-09 09:33:01" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/download/204/159/564 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
40.77.190.245 bot - "2024-03-09 09:58:56" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/46/15/182 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/112.0.0.0 Safari/537.36"
66.249.68.35 bot - "2024-03-09 10:02:08" http://jurnal.untag-banyuwangi.ac.id/index.php/JurnalTeknik/article/download/77/53/221 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
52.167.144.226 bot - "2024-03-09 10:07:32" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
157.55.39.51 bot - "2024-03-09 10:07:43" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalamar/issue/view/11 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
103.105.35.107 - - "2024-03-09 10:14:25" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/view/43 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36"
66.249.79.2 bot - "2024-03-09 10:17:48" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/143 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
5.188.210.80 - - "2024-03-09 10:24:14" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/article/view/124 200 "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.5414.120 Safari/537.36"
103.160.165.153 - - "2024-03-09 10:46:52" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/view/190 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
103.160.165.153 - - "2024-03-09 10:47:05" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/article/download/190/148/535 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
66.249.79.3 bot - "2024-03-09 10:50:56" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/view/140 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.96 bot - "2024-03-09 10:51:00" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/issue/view/12 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.4 bot - "2024-03-09 10:54:01" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/article/download/53/20/187 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
140.213.106.78 - - "2024-03-09 11:03:09" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/43/19/186 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36"
140.213.106.78 - - "2024-03-09 11:03:11" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/43/19/186 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36"
140.213.106.78 - - "2024-03-09 11:03:23" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/43/19/186 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36"
66.249.79.96 bot - "2024-03-09 11:03:36" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/issue/view/29 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.97 bot - "2024-03-09 11:08:50" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/43/19/186 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.96 bot - "2024-03-09 11:08:52" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/article/download/55/23/190 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.97 bot - "2024-03-09 11:08:54" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/43/19/186 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.249.84.200 - - "2024-03-09 11:14:27" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/43/19/186 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36"
66.249.79.5 bot - "2024-03-09 11:35:58" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/article/download/10/9/176 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.98 bot - "2024-03-09 11:53:00" http://jurnal.untag-banyuwangi.ac.id/index.php/Literat/article/download/55/23/190 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
207.199.188.255 - - "2024-03-09 11:55:50" http://jurnal.untag-banyuwangi.ac.id/index.php/wasbang/article/download/43/19/186 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 OPR/101.0.0."
66.249.79.4 bot - "2024-03-09 12:03:37" http://jurnal.untag-banyuwangi.ac.id/index.php/bioeducatiajournal/article/view/69 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.3 bot - "2024-03-09 12:08:59" http://jurnal.untag-banyuwangi.ac.id/index.php/josaf/issue/view/32 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.3 bot - "2024-03-09 12:09:42" http://jurnal.untag-banyuwangi.ac.id/index.php/jurnalsangkala/issue/view/37 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.96 bot - "2024-03-09 12:10:29" http://jurnal.untag-banyuwangi.ac.id/index.php/EkonomiAnalisa/issue/view/27 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
